date,股票代码,open,close,high,low,volume,amount,amplitude,pct_change,change,turnover
2018-01-05,002142,13.57,13.9,14.26,13.5,682227,1250606724.0,5.6,2.43,0.33,1.52
2018-01-12,002142,13.96,14.21,14.26,13.3,1436088,2583847264.0,6.91,2.23,0.31,3.2
2018-01-19,002142,14.08,15.54,16.12,14.08,1810104,3558169104.0,14.36,9.36,1.33,4.03
2018-01-26,002142,15.45,15.37,16.43,15.2,1352857,2729168528.0,7.92,-1.09,-0.17,3.01
2018-02-02,002142,15.47,15.63,15.96,14.74,1270606,2505238096.0,7.94,1.69,0.26,2.83
2018-02-09,002142,15.79,14.51,17.65,13.98,2378146,4896362432.0,23.48,-7.17,-1.12,5.3
2018-02-14,002142,14.48,15.48,15.83,14.34,771748,1511389522.0,10.27,6.69,0.97,1.72
2018-02-23,002142,15.74,16.18,16.57,15.74,355366,734895168.0,5.36,4.52,0.7,0.79
2018-03-02,002142,16.15,15.75,16.72,15.11,1058905,2165909392.0,9.95,-2.66,-0.43,2.36
2018-03-09,002142,15.65,15.82,16.26,14.94,1173304,2368493184.0,8.38,0.44,0.07,2.61
2018-03-16,002142,15.83,15.26,15.92,15.18,931760,1850743285.0,4.68,-3.54,-0.56,2.07
2018-03-23,002142,15.09,15.03,15.79,14.36,946340,1854521008.0,9.37,-1.51,-0.23,2.11
2018-03-30,002142,14.72,14.68,15.29,13.65,1564623,2915975344.0,10.91,-2.33,-0.35,3.48
2018-04-04,002142,14.62,14.32,15.16,14.22,403361,762975743.0,6.4,-2.45,-0.36,0.9
2018-04-13,002142,14.23,14.59,15.27,13.86,965041,1835118860.0,9.85,1.89,0.27,2.15
2018-04-20,002142,14.52,13.64,14.52,13.21,1322097,2366124343.0,8.98,-6.51,-0.95,2.94
2018-04-27,002142,13.51,13.84,14.12,13.24,779004,1403502620.0,6.45,1.47,0.2,1.73
2018-05-04,002142,13.91,13.02,14.06,12.9,659602,1155870896.0,8.38,-5.92,-0.82,1.47
2018-05-11,002142,13.1,13.89,13.99,12.9,896254,1592099108.0,8.37,6.68,0.87,2.0
2018-05-18,002142,13.93,13.74,14.27,13.41,838235,1512538281.0,6.19,-1.08,-0.15,1.87
2018-05-25,002142,13.92,12.99,14.09,12.94,796536,1400287182.0,8.37,-5.46,-0.75,1.77
2018-06-01,002142,12.98,13.08,13.14,12.28,874853,1483533370.0,6.62,0.69,0.09,1.95
2018-06-08,002142,13.15,12.98,13.33,12.85,713779,1233126620.0,3.67,-0.76,-0.1,1.59
2018-06-15,002142,13.0,13.38,13.56,12.86,578358,1009548441.0,5.39,3.08,0.4,1.29
2018-06-22,002142,13.24,13.2,13.4,12.86,608776,1055735221.0,4.04,-1.35,-0.18,1.36
2018-06-29,002142,13.37,12.19,13.43,11.83,716007,1179485592.0,12.12,-7.65,-1.01,1.59
2018-07-06,002142,12.22,12.32,12.82,11.82,785790,1286910338.0,8.2,1.07,0.13,1.75
2018-07-13,002142,12.36,12.52,12.97,12.33,632994,1049542687.0,5.19,1.62,0.2,1.41
2018-07-20,002142,12.51,12.87,13.11,12.22,730690,1190351312.0,7.11,2.8,0.35,1.63
2018-07-27,002142,12.85,13.05,13.58,12.71,967780,1646158181.0,6.76,1.4,0.18,2.16
2018-08-03,002142,13.05,12.92,13.82,12.77,944943,1626239947.0,8.05,-1.0,-0.13,2.1
2018-08-10,002142,12.91,13.34,13.76,12.75,1099579,1895891381.0,7.82,3.25,0.42,2.45
