date,股票代码,open,close,high,low,volume,amount,amplitude,pct_change,change,turnover
2018-01-05,603019,19.12,20.02,21.18,18.6,903631,3819995872.0,13.71,6.38,1.2,14.05
2018-01-12,603019,19.72,18.45,19.81,18.08,914062,3705440800.0,8.64,-7.84,-1.57,14.22
2018-01-19,603019,18.24,16.78,18.34,16.34,962337,3545389280.0,10.84,-9.05,-1.67,14.97
2018-01-26,603019,16.77,19.36,19.72,16.43,1168336,4602288048.0,19.61,15.38,2.58,18.17
2018-02-02,603019,19.43,18.39,19.96,17.19,1014352,3992744448.0,14.31,-5.01,-0.97,15.77
2018-02-09,603019,18.06,16.3,18.38,15.52,1021043,3657004656.0,15.55,-11.36,-2.09,15.88
2018-02-14,603019,16.56,17.52,17.83,16.43,438285,1632285936.0,8.59,7.48,1.22,6.82
2018-02-23,603019,17.67,18.26,18.64,17.34,350707,1366844880.0,7.42,4.22,0.74,5.45
2018-03-02,603019,18.36,21.66,22.52,18.36,1780504,7728677168.0,22.78,18.62,3.4,27.69
2018-03-09,603019,22.07,23.55,24.25,21.66,1609237,7779964448.0,11.96,8.73,1.89,25.03
2018-03-16,603019,23.8,22.74,25.78,22.45,1593453,7979789760.0,14.14,-3.44,-0.81,24.78
2018-03-23,603019,23.03,21.95,24.57,20.96,1667853,8187011440.0,15.88,-3.47,-0.79,25.94
2018-03-30,603019,22.25,26.2,26.55,22.03,1864775,9764835216.0,20.59,19.36,4.25,29.0
2018-04-04,603019,26.38,24.69,26.79,24.0,930408,4915951056.0,10.65,-5.76,-1.51,14.47
2018-04-13,603019,24.66,23.79,25.07,23.0,1118604,5631013616.0,8.38,-3.65,-0.9,17.4
2018-04-20,603019,23.51,27.53,28.52,23.45,2244433,12415527568.0,21.31,15.72,3.74,34.9
2018-04-27,603019,27.83,23.8,27.87,23.12,1752434,9337686704.0,17.25,-13.55,-3.73,27.25
2018-05-04,603019,23.84,24.93,25.97,23.37,713048,3701671872.0,10.92,4.75,1.13,11.09
2018-05-11,603019,24.96,23.88,25.25,23.6,871826,4468103648.0,6.62,-4.21,-1.05,13.56
2018-05-18,603019,23.63,23.05,24.41,22.6,759689,3754162032.0,7.58,-3.48,-0.83,11.81
2018-05-25,603019,22.83,22.67,24.71,22.65,777345,3869711904.0,8.94,-1.65,-0.38,12.09
2018-06-01,603019,22.32,20.76,22.61,20.53,731918,3337150176.0,9.18,-8.43,-1.91,11.38
2018-06-08,603019,20.87,22.29,22.5,20.48,661532,3027295472.0,9.73,7.37,1.53,10.29
2018-06-15,603019,22.06,21.37,22.97,21.04,639506,2983734304.0,8.66,-4.13,-0.92,9.95
2018-06-22,603019,20.97,18.75,21.61,18.07,656820,2732538160.0,16.57,-12.26,-2.62,10.21
2018-06-29,603019,19.04,21.74,21.79,18.32,878831,3764975616.0,18.51,15.95,2.99,13.67
2018-07-06,603019,21.76,22.16,23.52,21.31,1096764,5154557312.0,10.17,1.93,0.42,17.06
2018-07-13,603019,21.88,24.17,24.35,20.88,1099196,5289816192.0,15.66,9.07,2.01,17.09
2018-07-20,603019,24.42,25.22,25.91,23.38,1185032,6092297040.0,10.47,4.34,1.05,18.43
2018-07-27,603019,25.38,24.3,26.62,23.7,967590,5124448752.0,11.58,-3.65,-0.92,15.05
2018-08-03,603019,24.21,22.84,25.04,22.82,841075,4223766688.0,9.14,-6.01,-1.46,13.08
2018-08-10,603019,22.82,25.29,25.34,21.99,926005,4620761680.0,14.67,10.73,2.45,14.4
2018-08-17,603019,24.88,22.51,25.91,22.42,921228,4701044960.0,13.8,-10.99,-2.78,14.33
2018-08-24,603019,22.41,24.76,25.38,22.11,785277,3940626256.0,14.53,10.0,2.25,12.21
2018-08-31,603019,24.75,25.06,25.88,24.44,891650,4677884512.0,5.82,1.21,0.3,13.87
2018-09-07,603019,24.81,23.21,26.63,22.93,1319211,6962570592.0,14.76,-7.38,-1.85,20.52
2018-09-14,603019,22.98,21.29,23.13,21.24,834952,3925400400.0,8.14,-8.27,-1.92,12.98
2018-09-21,603019,21.12,22.54,23.1,20.99,673582,3147542416.0,9.91,5.87,1.25,10.48
2018-09-28,603019,22.32,22.26,23.02,21.61,486180,2303842896.0,6.26,-1.24,-0.28,7.56
2018-10-12,603019,21.44,19.7,21.59,18.7,779005,3317873936.0,12.98,-11.5,-2.56,12.11
2018-10-19,603019,19.72,20.28,20.53,18.19,792680,3267320880.0,11.88,2.94,0.58,12.33
2018-10-26,603019,20.94,19.27,21.83,18.67,787774,3409102928.0,15.58,-4.98,-1.01,12.25
2018-11-02,603019,19.19,21.06,21.58,18.03,826843,3522209808.0,18.42,9.29,1.79,12.86
2018-11-09,603019,20.89,20.25,21.38,20.06,533578,2333896720.0,6.27,-3.85,-0.81,8.3
2018-11-16,603019,19.16,21.25,21.75,19.13,868147,3757886832.0,12.94,4.94,1.0,13.5
2018-11-23,603019,21.14,19.75,21.47,19.52,667959,2902204368.0,9.18,-7.06,-1.5,10.39
2018-11-30,603019,19.57,18.78,20.37,18.28,599643,2484230160.0,10.58,-4.91,-0.97,9.33
2018-12-07,603019,19.47,18.47,19.88,18.29,642621,2615566208.0,8.47,-1.65,-0.31,9.99
2018-12-14,603019,18.24,18.23,18.68,17.99,423287,1652764126.0,3.74,-1.3,-0.24,6.58
2018-12-21,603019,18.19,18.15,19.05,18.06,423495,1669217866.0,5.43,-0.44,-0.08,6.59
2018-12-28,603019,18.15,16.64,18.33,16.55,521252,1964960608.0,9.81,-8.32,-1.51,8.11
2019-01-04,603019,16.64,16.95,17.14,15.89,310070,1108700560.0,7.51,1.86,0.31,4.82
2019-01-11,603019,16.96,16.84,17.8,16.73,640939,2377629344.0,6.31,-0.65,-0.11,9.97
2019-01-18,603019,16.86,16.89,17.45,16.05,668781,2408967840.0,8.31,0.3,0.05,10.4
2019-01-25,603019,16.89,17.86,18.54,16.88,853805,3248590960.0,9.83,5.74,0.97,13.28
2019-02-01,603019,18.08,18.31,18.44,17.14,658090,2518527952.0,7.28,2.52,0.45,10.23
2019-02-15,603019,18.34,19.82,20.5,18.34,909183,3807915888.0,11.8,8.25,1.51,14.14
2019-02-22,603019,20.09,21.09,21.09,19.8,921157,3987287232.0,6.51,6.41,1.27,14.33
2019-03-01,603019,21.6,22.15,23.85,21.6,1264166,5972266848.0,10.67,5.03,1.06,19.66
2019-03-08,603019,23.09,29.04,29.77,22.52,2584918,14291833232.0,32.73,31.11,6.89,40.2
2019-03-15,603019,30.7,28.05,31.98,26.55,2149730,12962964256.0,18.7,-3.41,-0.99,33.43
2019-03-22,603019,28.7,29.82,31.48,27.68,1459891,8973054288.0,13.55,6.31,1.77,22.7
2019-03-29,603019,29.1,29.09,33.18,27.36,1863389,11576786256.0,19.52,-2.45,-0.73,28.98
2019-04-04,603019,29.97,31.66,32.58,29.77,1185761,7601520272.0,9.66,8.83,2.57,18.44
2019-04-12,603019,31.63,28.48,31.64,27.99,1089508,6608537616.0,11.53,-10.04,-3.18,16.94
2019-04-19,603019,29.01,28.86,29.96,27.26,808969,4804507008.0,9.48,1.33,0.38,12.58
2019-04-26,603019,29.29,29.04,30.15,26.98,1414124,6361175952.0,10.98,0.62,0.18,15.71
2019-04-30,603019,29.12,27.32,29.22,27.0,506540,2087791456.0,7.64,-5.92,-1.72,5.63
2019-05-10,603019,25.48,27.77,27.87,23.23,1619366,6119713936.0,16.98,1.65,0.45,17.99
2019-05-17,603019,27.48,26.8,28.37,26.45,1365761,5566889920.0,6.91,-3.49,-0.97,15.17
2019-05-24,603019,27.62,25.9,28.88,25.88,1727800,7078562848.0,11.19,-3.36,-0.9,19.19
2019-05-31,603019,26.04,25.69,28.01,25.55,1154519,4570864416.0,9.5,-0.81,-0.21,12.82
2019-06-06,603019,26.0,24.41,26.36,24.21,772224,2929658128.0,8.37,-4.98,-1.28,8.58
2019-06-14,603019,24.57,25.82,27.11,24.42,1046903,4065041440.0,11.02,5.78,1.41,11.63
2019-06-21,603019,25.94,27.37,27.95,25.52,984768,3901844832.0,9.41,6.0,1.55,10.94
2019-06-28,603019,24.48,23.48,24.48,21.87,1194322,4062756084.0,9.54,-14.21,-3.89,13.27
2019-07-05,603019,23.69,24.33,25.99,23.62,2218498,8174174256.0,10.09,3.62,0.85,24.64
2019-07-12,603019,24.33,23.5,24.34,22.85,915783,3210704976.0,6.12,-3.41,-0.83,10.17
2019-07-19,603019,23.41,22.62,24.34,22.57,1085619,3812286656.0,7.53,-3.74,-0.88,12.06
