date,股票代码,open,close,high,low,volume,amount,amplitude,pct_change,change,turnover
2018-01-05,600887,23.58,24.6,25.32,22.55,2664402,8772420528.0,11.86,5.31,1.24,4.42
2018-01-12,600887,24.54,25.99,26.05,24.27,2514720,8589897936.0,7.24,5.65,1.39,4.17
2018-01-19,600887,26.19,24.78,27.1,24.61,3913798,13593952560.0,9.58,-4.66,-1.21,6.49
2018-01-26,600887,24.8,25.81,26.86,24.77,2546127,8848136400.0,8.43,4.16,1.03,4.22
2018-02-02,600887,26.07,25.85,26.34,23.79,2531343,8609084896.0,9.88,0.15,0.04,4.2
2018-02-09,600887,25.17,22.42,25.66,20.92,4689462,14951148512.0,18.34,-13.27,-3.43,7.77
2018-02-14,600887,22.17,23.42,23.96,21.89,1176334,3762348816.0,9.23,4.46,1.0,1.95
2018-02-23,600887,24.07,25.16,25.64,23.77,917358,3100669312.0,7.98,7.43,1.74,1.52
2018-03-02,600887,25.47,23.44,25.7,23.06,2295385,7602701248.0,10.49,-6.84,-1.72,3.8
2018-03-09,600887,23.37,22.26,23.87,20.97,4180675,13055637456.0,12.37,-5.03,-1.18,6.93
2018-03-16,600887,22.19,22.15,23.35,21.27,3715752,11612445680.0,9.34,-0.49,-0.11,6.16
2018-03-23,600887,22.17,19.47,22.25,18.19,3716357,10977705744.0,18.33,-12.1,-2.68,6.16
2018-03-30,600887,19.61,19.66,20.64,17.75,5278267,14734570256.0,14.84,0.98,0.19,8.75
2018-04-04,600887,19.82,20.92,21.45,18.95,2200525,6373973136.0,12.72,6.41,1.26,3.65
2018-04-13,600887,21.07,19.54,21.1,18.82,3731259,10728476880.0,10.9,-6.6,-1.38,6.18
2018-04-20,600887,19.17,18.99,20.4,18.53,2805362,7937474512.0,9.57,-2.81,-0.55,4.65
2018-04-27,600887,18.87,17.45,21.07,17.45,4793793,13312846896.0,19.06,-8.11,-1.54,7.95
2018-05-04,600887,16.02,16.0,16.67,15.57,3447249,8596185136.0,6.3,-8.31,-1.45,5.71
2018-05-11,600887,15.99,17.08,17.85,15.42,4859824,12572486944.0,15.19,6.75,1.08,8.05
2018-05-18,600887,17.14,18.65,19.17,17.12,3952897,10711973872.0,12.0,9.19,1.57,6.55
2018-05-25,600887,18.73,17.17,18.92,16.89,3049958,8121268176.0,10.88,-7.94,-1.48,5.06
2018-06-01,600887,17.16,21.38,22.27,16.95,7522652,21812569168.0,30.98,24.52,4.21,12.47
2018-06-08,600887,21.77,21.87,23.15,21.28,3687360,11446401504.0,8.75,2.29,0.49,6.11
2018-06-15,600887,21.7,21.5,23.27,21.1,3236662,9984478928.0,9.92,-1.69,-0.37,5.36
2018-06-22,600887,21.08,21.53,21.98,19.6,2767684,8040908960.0,11.07,0.14,0.03,4.59
2018-06-29,600887,21.76,19.77,21.87,18.55,3049480,8577440944.0,15.42,-8.17,-1.76,5.05
2018-07-06,600887,19.77,19.34,19.93,16.98,3430175,9173552560.0,14.92,-2.18,-0.43,5.69
2018-07-13,600887,19.47,20.37,20.56,18.99,2501201,6998451136.0,8.12,5.33,1.03,4.15
2018-07-20,600887,20.37,19.42,20.81,18.69,2045429,5667687888.0,10.41,-4.66,-0.95,3.39
2018-07-27,600887,19.32,18.79,20.12,18.69,2544679,6991088608.0,7.36,-3.24,-0.63,4.22
2018-08-03,600887,18.87,16.8,19.04,16.53,2543044,6547174224.0,13.36,-10.59,-1.99,4.21
2018-08-10,600887,16.99,19.29,19.61,16.63,3190051,8386279184.0,17.74,14.82,2.49,5.29
2018-08-17,600887,18.96,17.37,19.39,17.11,1863664,4925970304.0,11.82,-9.95,-1.92,3.09
2018-08-24,600887,17.47,18.22,18.82,16.54,1913099,4988003824.0,13.13,4.89,0.85,3.17
2018-08-31,600887,18.27,16.07,19.12,15.34,3360574,8460962368.0,20.75,-11.8,-2.15,5.57
2018-09-07,600887,15.87,14.36,15.97,13.99,3481848,8093473216.0,12.32,-10.64,-1.71,5.77
2018-09-14,600887,14.35,15.1,15.32,13.93,2298248,5233627456.0,9.68,5.15,0.74,3.81
2018-09-21,600887,14.88,16.79,16.87,14.82,2369445,5684378032.0,13.58,11.19,1.69,3.93
2018-09-28,600887,16.52,17.55,17.62,16.36,1565649,3951366592.0,7.5,4.53,0.76,2.59
2018-10-12,600887,16.87,17.16,17.26,15.75,2370767,5852854480.0,8.6,-2.22,-0.39,3.93
2018-10-19,600887,17.12,16.94,17.63,15.46,2591714,6393693520.0,12.65,-1.28,-0.22,4.3
2018-10-26,600887,17.45,14.68,18.67,14.58,4547217,11182342480.0,24.14,-13.34,-2.26,7.54
2018-11-02,600887,14.36,15.48,15.66,12.47,3668325,8096186576.0,21.73,5.45,0.8,6.08
2018-11-09,600887,15.1,14.74,15.32,14.37,1838908,4228248512.0,6.14,-4.78,-0.74,3.05
2018-11-16,600887,14.6,15.62,15.92,14.58,1970153,4643158320.0,9.09,5.97,0.88,3.27
2018-11-23,600887,15.37,15.32,16.05,15.15,1426383,3394676864.0,5.76,-1.92,-0.3,2.36
2018-11-30,600887,15.47,15.7,15.75,15.05,1046122,2464758656.0,4.57,2.48,0.38,1.73
2018-12-07,600887,16.47,14.89,16.57,14.72,2109230,5013787712.0,11.78,-5.16,-0.81,3.5
2018-12-14,600887,14.59,15.16,15.51,14.14,1366961,3145918320.0,9.2,1.81,0.27,2.27
2018-12-21,600887,15.08,13.99,15.27,13.77,1522656,3421141792.0,9.89,-7.72,-1.17,2.52
2018-12-28,600887,13.96,14.75,14.92,13.57,1406204,3159531648.0,9.65,5.43,0.76,2.33
2019-01-04,600887,14.87,14.39,15.1,13.9,876798,1977168240.0,8.14,-2.44,-0.36,1.45
2019-01-11,600887,14.61,15.38,15.42,14.31,1837048,4215716368.0,7.71,6.88,0.99,3.04
2019-01-18,600887,15.26,16.32,16.45,14.88,1713060,4110610672.0,10.21,6.11,0.94,2.84
2019-01-25,600887,16.13,16.3,16.77,15.95,1271741,3116933584.0,5.02,-0.12,-0.02,2.11
2019-02-01,600887,16.47,16.41,16.69,15.46,1400998,3397005360.0,7.55,0.67,0.11,2.32
2019-02-15,600887,16.17,17.29,17.92,16.17,1992588,5050099344.0,10.66,5.36,0.88,3.3
2019-02-22,600887,17.67,17.37,17.99,17.0,2179029,5570846400.0,5.73,0.46,0.08,3.61
2019-03-01,600887,17.47,19.68,19.78,17.1,3883542,10399097152.0,15.43,13.3,2.31,6.43
2019-03-08,600887,20.06,18.22,20.29,17.97,3473136,9465072704.0,11.79,-7.42,-1.46,5.75
2019-03-15,600887,18.1,18.46,19.24,18.0,3053463,8141421984.0,6.81,1.32,0.24,5.06
2019-03-22,600887,18.66,19.79,20.62,18.57,3444446,9630447408.0,11.11,7.2,1.33,5.7
2019-03-29,600887,19.32,20.98,21.3,19.02,2976802,8392546720.0,11.52,6.01,1.19,4.93
2019-04-04,600887,21.35,21.65,22.22,20.91,2531107,7478541968.0,6.24,3.19,0.67,4.19
2019-04-12,600887,21.87,22.57,24.76,20.93,4508125,13790311792.0,17.69,4.25,0.92,7.46
2019-04-19,600887,23.24,23.71,23.92,22.08,2324243,7117636768.0,8.15,5.05,1.14,3.85
2019-04-26,600887,23.93,22.57,24.67,22.57,2885332,8914193616.0,8.86,-4.81,-1.14,4.78
2019-04-30,600887,22.99,23.57,24.19,22.46,1230389,3811136512.0,7.67,4.43,1.0,2.04
2019-05-10,600887,23.06,22.83,23.83,21.58,3952696,11908004480.0,9.55,-3.14,-0.74,6.52
2019-05-17,600887,22.32,22.98,24.22,22.25,3302101,10145772640.0,8.63,0.66,0.15,5.45
2019-05-24,600887,22.9,22.47,23.16,22.15,2024233,6096064128.0,4.4,-2.22,-0.51,3.34
2019-05-31,600887,22.48,22.58,23.05,21.85,2167759,6508245216.0,5.34,0.49,0.11,3.58
2019-06-06,600887,22.65,22.57,23.35,22.47,1650165,4998667792.0,3.9,-0.04,-0.01,2.72
2019-06-14,600887,22.82,24.35,25.12,22.47,2735473,8630454064.0,11.74,7.89,1.78,4.51
