date,股票代码,open,close,high,low,volume,amount,amplitude,pct_change,change,turnover
2018-01-05,002304,88.4,95.18,95.7,86.31,215627,2555907376.0,10.77,9.15,7.98,1.74
2018-01-12,002304,94.4,109.18,111.22,93.4,297235,3952051728.0,18.72,14.71,14.0,2.39
2018-01-19,002304,108.7,102.19,110.7,99.76,289619,3834215456.0,10.02,-6.4,-6.99,2.33
2018-01-26,002304,105.2,104.14,109.2,101.47,276385,3678653536.0,7.56,1.91,1.95,2.22
2018-02-02,002304,105.48,101.15,105.7,96.37,222583,2855534384.0,8.96,-2.87,-2.99,1.79
2018-02-09,002304,98.56,95.25,100.06,88.2,328689,4006265680.0,11.73,-5.83,-5.9,2.65
2018-02-14,002304,95.31,97.0,100.18,95.2,135995,1698377360.0,5.23,1.84,1.75,1.09
2018-02-23,002304,98.99,103.0,105.15,98.77,76298,993561056.0,6.58,6.19,6.0,0.61
2018-03-02,002304,104.2,91.9,104.2,88.2,258177,3145192695.0,15.53,-10.78,-11.1,2.08
2018-03-09,002304,91.9,89.95,93.69,82.78,219228,2534352496.0,11.87,-2.12,-1.95,1.76
2018-03-16,002304,91.08,85.24,91.08,84.0,231986,2641205376.0,7.87,-5.24,-4.71,1.87
2018-03-23,002304,85.68,79.45,87.19,77.5,149775,1670963056.0,11.37,-6.79,-5.79,1.21
2018-03-30,002304,79.45,80.19,82.2,71.43,229770,2413728560.0,13.56,0.93,0.74,1.85
2018-04-04,002304,78.48,83.64,86.08,76.0,158139,1704281328.0,12.57,4.3,3.45,1.27
2018-04-13,002304,83.5,80.28,85.94,79.75,156527,1726115659.0,7.4,-4.02,-3.36,1.26
2018-04-20,002304,81.2,84.2,86.57,77.31,155786,1712199376.0,11.53,4.88,3.92,1.25
2018-04-27,002304,84.7,84.36,89.2,82.1,167448,1897977709.0,8.43,0.19,0.16,1.35
2018-05-04,002304,86.25,96.21,97.7,84.57,150148,1800053808.0,15.56,14.05,11.85,1.21
2018-05-11,002304,96.36,102.2,106.7,96.21,245850,3203976832.0,10.9,6.23,5.99,1.98
2018-05-18,002304,103.75,101.71,106.47,96.72,165044,2158741696.0,9.54,-0.48,-0.49,1.33
2018-05-25,002304,102.49,101.2,104.0,97.48,158279,2037889136.0,6.41,-0.5,-0.51,1.27
2018-06-01,002304,101.2,111.98,117.2,100.9,267787,3710536320.0,16.11,10.65,10.78,2.16
2018-06-08,002304,112.8,114.0,120.64,109.9,209033,2991583408.0,9.59,1.8,2.02,1.68
2018-06-15,002304,114.0,115.2,122.0,111.1,207545,3001027728.0,9.56,1.05,1.2,1.67
2018-06-22,002304,113.85,114.25,118.69,109.3,173458,2462612224.0,8.15,-0.82,-0.95,1.4
2018-06-29,002304,114.75,106.35,119.7,99.25,226593,3061955504.0,17.9,-6.91,-7.9,1.82
2018-07-06,002304,106.55,103.11,111.38,94.81,273379,3490760960.0,15.58,-3.05,-3.24,2.2
2018-07-13,002304,105.65,110.75,111.41,101.65,175282,2305360064.0,9.47,7.41,7.64,1.41
2018-07-20,002304,110.76,107.01,114.25,104.87,170844,2286635920.0,8.47,-3.38,-3.74,1.37
2018-07-27,002304,106.56,108.86,110.23,103.25,168345,2234633072.0,6.52,1.73,1.85,1.35
2018-08-03,002304,108.33,92.38,108.85,90.75,184646,2303508592.0,16.63,-15.14,-16.48,1.48
2018-08-10,002304,93.4,91.22,93.84,85.78,210917,2421312816.0,8.72,-1.26,-1.16,1.7
2018-08-17,002304,90.08,79.85,91.52,78.63,288371,3160313552.0,14.13,-12.46,-11.37,2.32
2018-08-24,002304,81.88,83.6,89.0,80.25,197729,2178855056.0,10.96,4.7,3.75,1.59
2018-08-31,002304,84.75,90.08,93.65,83.68,323476,3693854736.0,11.93,7.75,6.48,2.6
2018-09-07,002304,88.25,85.08,91.14,82.95,246932,2779999712.0,9.09,-5.55,-5.0,1.98
2018-09-14,002304,84.75,82.4,84.96,77.25,227088,2415926672.0,9.06,-3.15,-2.68,1.83
2018-09-21,002304,82.4,99.55,100.52,81.45,255055,2962694096.0,23.14,20.81,17.15,2.05
2018-09-28,002304,99.35,102.75,105.04,95.96,213344,2692070624.0,9.12,3.21,3.2,1.71
2018-10-12,002304,99.35,90.12,100.23,82.65,404560,4699540240.0,17.11,-12.29,-12.63,3.25
2018-10-19,002304,90.71,90.7,91.74,82.25,250429,2821984688.0,10.53,0.64,0.58,2.01
2018-10-26,002304,93.75,70.75,98.42,69.77,574562,6111818992.0,31.59,-22.0,-19.95,4.62
2018-11-02,002304,64.25,75.43,77.55,56.63,713816,6413347696.0,29.57,6.61,4.68,5.74
2018-11-09,002304,74.75,69.69,74.75,67.88,288391,2758242848.0,9.11,-7.61,-5.74,2.32
2018-11-16,002304,68.59,70.3,73.43,65.75,321175,3037133952.0,11.02,0.88,0.61,2.58
2018-11-23,002304,70.03,70.25,73.29,68.33,197545,1912998093.0,7.06,-0.07,-0.05,1.59
2018-11-30,002304,71.25,74.93,75.82,67.45,213838,2089954652.0,11.91,6.66,4.68,1.72
2018-12-07,002304,78.75,77.03,80.27,74.35,240322,2477606304.0,7.9,2.8,2.1,1.93
2018-12-14,002304,75.25,75.85,77.55,72.54,184811,1849827066.0,6.5,-1.53,-1.18,1.49
2018-12-21,002304,72.8,68.25,74.45,66.44,217060,2089215456.0,10.56,-10.02,-7.6,1.74
2018-12-28,002304,67.75,69.47,70.09,66.38,181372,1694760219.0,5.44,1.79,1.22,1.46
2019-01-04,002304,70.3,65.11,71.41,62.35,166012,1505573472.0,13.04,-6.28,-4.36,1.33
2019-01-11,002304,66.06,68.75,69.93,64.1,288791,2652618032.0,8.95,5.59,3.64,2.31
2019-01-18,002304,68.33,74.75,75.45,66.63,251851,2433386272.0,12.83,8.73,6.0,2.02
2019-01-25,002304,74.83,73.41,78.25,72.2,183211,1828142071.0,8.09,-1.79,-1.34,1.47
2019-02-01,002304,74.75,73.75,77.21,68.3,371696,3616324864.0,12.14,0.46,0.34,2.98
2019-02-15,002304,73.76,80.56,84.2,72.4,483028,5047154176.0,16.0,9.23,6.81,3.87
2019-02-22,002304,81.67,81.07,85.95,78.87,303632,3269587136.0,8.79,0.63,0.51,2.43
2019-03-01,002304,81.14,90.15,90.64,80.19,439660,4867326832.0,12.89,11.2,9.08,3.52
2019-03-08,002304,92.26,86.01,99.15,85.14,401040,4686358224.0,15.54,-4.59,-4.14,3.21
2019-03-15,002304,86.75,87.08,89.63,83.75,414558,4652499296.0,6.84,1.24,1.07,3.32
2019-03-22,002304,87.86,93.67,96.5,87.86,437865,5164425648.0,9.92,7.57,6.59,3.51
2019-03-29,002304,91.49,105.17,105.32,87.26,519530,6271965584.0,19.28,12.28,11.5,4.16
2019-04-04,002304,103.75,99.75,105.14,97.1,546397,6866175936.0,7.64,-5.15,-5.42,4.38
2019-04-12,002304,102.55,96.05,103.15,91.96,679315,8356829824.0,11.22,-3.71,-3.7,5.44
2019-04-19,002304,98.08,97.94,99.02,92.25,387065,4684728688.0,7.05,1.97,1.89,3.1
2019-04-26,002304,98.48,91.95,101.25,91.26,373593,4517606608.0,10.2,-6.12,-5.99,2.99
2019-04-30,002304,91.65,92.41,96.99,91.36,175577,2090348528.0,6.12,0.5,0.46,1.41
2019-05-10,002304,88.75,89.34,91.4,83.25,398137,4469839456.0,8.82,-3.32,-3.07,3.19
2019-05-17,002304,88.25,94.13,98.05,85.65,439762,5208312800.0,13.88,5.36,4.79,3.52
2019-05-24,002304,93.5,89.6,95.65,86.92,330560,3838816400.0,9.27,-4.81,-4.53,2.65
2019-05-31,002304,89.6,89.11,92.95,87.95,238757,2764035216.0,5.58,-0.55,-0.49,1.91
2019-06-06,002304,89.05,86.45,91.22,85.35,162453,1822997520.0,6.59,-2.99,-2.66,1.3
2019-06-14,002304,86.48,88.6,92.73,84.06,232984,2677765360.0,10.03,2.49,2.15,1.87
2019-06-21,002304,87.94,94.86,95.76,87.33,288414,3384153856.0,9.51,7.07,6.26,2.31
2019-06-28,002304,94.86,99.51,100.9,93.56,310438,3744341744.0,7.74,4.9,4.65,2.49
2019-07-05,002304,102.07,107.33,116.45,102.05,528101,6890438096.0,14.47,7.86,7.82,4.23
2019-07-12,002304,106.78,109.03,110.26,104.56,334646,4331612736.0,5.31,1.58,1.7,2.68
2019-07-19,002304,107.95,103.93,107.95,101.35,241514,3067731872.0,6.05,-4.68,-5.1,1.93
2019-07-26,002304,104.19,98.25,105.55,96.94,330640,4036187152.0,8.28,-5.47,-5.68,2.65
2019-08-02,002304,98.91,87.57,99.23,86.35,504287,5773837728.0,13.11,-10.87,-10.68,4.04
2019-08-09,002304,85.76,82.28,85.95,80.45,474521,5030358224.0,6.28,-6.04,-5.29,3.8
2019-08-16,002304,83.65,83.35,85.36,80.25,312667,3291081904.0,6.21,1.3,1.07,2.5
2019-08-23,002304,83.35,85.38,86.65,82.76,479144,5127770064.0,4.67,2.44,2.03,3.84
2019-08-30,002304,82.95,89.93,91.95,82.45,513391,5603131728.0,11.13,5.33,4.55,4.11
2019-09-06,002304,88.4,86.66,90.95,83.96,500128,5422574160.0,7.77,-3.64,-3.27,4.0
2019-09-12,002304,86.67,83.24,87.51,82.4,354021,3781555088.0,5.9,-3.95,-3.42,2.83
2019-09-20,002304,83.63,86.38,86.94,81.21,406078,4296232992.0,6.88,3.77,3.14,3.25
2019-09-27,002304,85.95,82.44,86.72,81.55,372957,3972027280.0,5.99,-4.56,-3.94,2.99
2019-09-30,002304,82.25,81.95,82.74,81.45,41716,433498096.0,1.56,-0.59,-0.49,0.33
2019-10-11,002304,81.95,80.45,83.15,77.96,198124,2029503600.0,6.33,-1.83,-1.5,1.59
2019-10-18,002304,81.25,79.95,82.6,79.7,197017,2034397840.0,3.6,-0.62,-0.5,1.58
2019-10-25,002304,80.43,79.71,81.83,78.46,193312,1969049200.0,4.22,-0.3,-0.24,1.55
2019-11-01,002304,79.75,77.98,84.7,75.89,523165,5333729344.0,11.05,-2.17,-1.73,4.19
2019-11-08,002304,78.05,77.53,81.15,77.19,374338,3785764688.0,5.08,-0.58,-0.45,3.0
2019-11-15,002304,77.05,74.85,77.09,73.98,239335,2330058944.0,4.01,-3.46,-2.68,1.92
2019-11-22,002304,74.26,75.87,78.78,74.25,239177,2358745088.0,6.05,1.36,1.02,1.92
2019-11-29,002304,75.46,76.14,78.4,75.09,173885,1726957025.0,4.36,0.36,0.27,1.39
2019-12-06,002304,76.15,77.95,78.77,75.95,159899,1591499744.0,3.7,2.38,1.81,1.28
2019-12-13,002304,78.15,77.15,78.65,75.96,216399,2149186112.0,3.45,-1.03,-0.8,1.73
2019-12-20,002304,77.32,85.95,87.12,76.47,452334,4741495600.0,13.8,11.41,8.8,3.62
2019-12-27,002304,84.45,86.25,89.06,83.95,232972,2530389824.0,5.95,0.35,0.3,1.87
2020-01-03,002304,86.3,89.66,90.73,85.51,259142,2867869104.0,6.05,3.95,3.41,2.07
2020-01-10,002304,89.45,96.64,96.89,86.17,424307,4823589632.0,11.96,7.78,6.98,3.4
2020-01-17,002304,97.37,93.45,98.15,92.78,281769,3305567552.0,5.56,-3.3,-3.19,2.26
2020-01-23,002304,93.93,85.11,93.95,84.45,263510,2915594128.0,10.17,-8.92,-8.34,2.11
2020-02-07,002304,74.39,80.39,81.53,74.39,512335,5104001888.0,8.39,-5.55,-4.72,4.1
2020-02-14,002304,79.95,80.67,83.83,77.96,276281,2837709200.0,7.3,0.35,0.28,2.21
2020-02-21,002304,80.2,82.16,83.3,78.97,284909,2935288480.0,5.37,1.85,1.49,2.28
2020-02-28,002304,81.93,75.33,81.93,75.33,357323,3581938064.0,8.03,-8.31,-6.83,2.86
2020-03-06,002304,72.95,75.95,79.72,72.95,545151,5364391632.0,8.99,0.82,0.62,4.36
2020-03-13,002304,74.93,69.75,74.95,63.93,408922,3827750624.0,14.51,-8.16,-6.2,3.27
2020-03-20,002304,69.21,61.46,69.74,58.29,345924,2963726256.0,16.42,-11.89,-8.29,2.77
2020-03-27,002304,59.0,63.78,65.2,58.51,416685,3495293136.0,10.89,3.77,2.32,3.34
2020-04-03,002304,62.75,62.95,63.8,59.9,281969,2360081088.0,6.11,-1.3,-0.83,2.26
2020-04-10,002304,64.45,69.07,72.13,63.98,215904,1916093728.0,12.95,9.72,6.12,1.73
2020-04-17,002304,68.94,67.71,70.45,66.85,214544,1943337232.0,5.21,-1.97,-1.36,1.72
2020-04-24,002304,67.75,69.01,70.41,65.6,237501,2142470496.0,7.1,1.92,1.3,1.9
2020-04-30,002304,69.33,76.39,78.25,67.26,336070,3235635296.0,15.93,10.69,7.38,2.69
