date,股票代码,open,close,high,low,volume,amount,amplitude,pct_change,change,turnover
2018-01-05,300476,9.75,9.9,10.08,9.47,152119,364188588.0,6.27,1.75,0.17,8.16
2018-01-12,300476,9.81,10.25,10.73,9.81,148362,371140536.0,9.29,3.54,0.35,7.96
2018-01-19,300476,10.27,9.94,10.72,9.57,180100,440471142.0,11.22,-3.02,-0.31,9.66
2018-01-26,300476,9.76,8.64,9.97,8.35,280759,637264536.0,16.3,-13.08,-1.3,15.06
2018-02-02,300476,8.64,8.13,8.75,7.37,156916,328508324.0,15.97,-5.9,-0.51,8.41
2018-02-09,300476,9.13,9.24,9.52,7.64,494023,1103935337.0,23.12,13.65,1.11,26.49
2018-02-14,300476,9.43,10.07,10.5,9.25,239417,587249074.0,13.53,8.98,0.83,12.84
2018-02-23,300476,10.16,10.32,10.72,10.16,141175,355004299.0,5.56,2.48,0.25,7.57
2018-03-02,300476,10.63,11.24,11.84,10.34,514700,1369252425.0,14.53,8.91,0.92,27.6
2018-03-09,300476,11.55,13.87,14.14,11.47,896246,2592871152.0,23.75,23.4,2.63,48.06
2018-03-16,300476,14.14,13.19,15.16,12.44,1829672,5037694256.0,19.61,-4.9,-0.68,54.51
2018-03-23,300476,13.14,10.94,14.42,10.94,2478945,3966610672.0,26.38,-17.06,-2.25,73.85
2018-03-30,300476,10.5,12.45,12.73,10.5,1277306,1966661551.0,20.38,13.8,1.51,38.05
2018-04-04,300476,12.67,11.38,13.45,11.13,698785,1102805840.0,18.63,-8.59,-1.07,20.82
2018-04-13,300476,11.21,12.32,12.94,11.08,619897,958307649.0,16.34,8.26,0.94,18.47
2018-04-20,300476,12.29,12.37,13.18,11.89,792305,1275227271.0,10.47,0.41,0.05,23.61
2018-04-27,300476,11.97,13.44,13.97,11.47,886267,1463113456.0,20.21,8.65,1.07,26.4
2018-05-04,300476,13.71,14.08,14.25,12.99,439531,753746957.0,9.38,4.76,0.64,13.09
2018-05-11,300476,14.05,12.9,14.48,12.86,508408,866618992.0,11.51,-8.38,-1.18,15.15
2018-05-18,300476,13.04,12.83,13.49,12.49,320464,526218141.0,7.75,-0.54,-0.07,9.55
2018-05-25,300476,12.95,11.9,13.44,11.81,335519,541546166.0,12.7,-7.25,-0.93,10.0
2018-06-01,300476,11.95,11.66,12.42,10.99,354546,537750679.0,12.02,-2.02,-0.24,10.56
2018-06-08,300476,11.61,11.75,12.47,11.1,270186,412746017.0,11.75,0.77,0.09,8.05
2018-06-15,300476,11.9,11.42,12.47,11.29,229978,354065869.0,10.04,-2.81,-0.33,6.85
2018-06-22,300476,9.94,10.36,11.17,9.5,363360,500158358.0,14.62,-9.28,-1.06,10.83
