date,股票代码,open,close,high,low,volume,amount,amplitude,pct_change,change,turnover
2018-01-05,000408,10.51,11.77,12.02,10.32,605724,1117710323.0,16.21,12.2,1.28,13.56
2018-01-12,000408,11.93,11.66,12.76,11.41,794716,1526815574.0,11.47,-0.93,-0.11,17.79
2018-01-19,000408,11.7,10.31,11.75,9.79,439103,780749991.0,16.81,-11.58,-1.35,9.83
2018-01-26,000408,10.24,9.51,10.73,9.29,347826,597629161.0,13.97,-7.76,-0.8,7.79
2018-02-02,000408,9.59,8.83,9.67,8.19,438158,710183338.0,15.56,-7.15,-0.68,9.81
2018-02-09,000408,8.84,7.74,9.12,7.29,417837,652790001.0,20.72,-12.34,-1.09,9.35
2018-02-14,000408,7.74,8.51,8.64,7.61,126546,196479314.0,13.31,9.95,0.77,2.83
2018-02-23,000408,8.67,8.84,9.19,8.54,57818,92858416.0,7.64,3.88,0.33,1.29
2018-03-02,000408,8.77,9.48,9.52,8.77,224249,368960402.0,8.48,7.24,0.64,5.02
2018-03-09,000408,9.44,9.33,9.74,8.99,146172,241736647.0,7.91,-1.58,-0.15,3.27
2018-03-16,000408,9.44,9.19,10.38,9.12,337988,570458772.0,13.5,-1.5,-0.14,7.57
2018-03-23,000408,9.19,7.5,9.47,7.29,174939,278066886.0,23.72,-18.39,-1.69,3.92
2018-03-30,000408,7.37,9.49,9.69,7.29,242361,387288361.0,32.0,26.53,1.99,5.43
2018-04-04,000408,9.68,9.45,9.92,9.2,362201,608061691.0,7.59,-0.42,-0.04,8.11
2018-04-13,000408,9.39,9.12,9.72,8.93,246620,408996922.0,8.36,-3.49,-0.33,5.52
2018-04-20,000408,9.07,9.15,9.44,8.62,248571,406531320.0,8.99,0.33,0.03,5.57
2018-04-27,000408,9.15,9.57,9.68,8.91,213242,350626557.0,8.42,4.59,0.42,4.77
2018-05-04,000408,9.55,9.16,9.67,9.16,125172,206770803.0,5.33,-4.28,-0.41,2.8
2018-05-11,000408,9.19,9.84,9.96,9.16,218055,364532992.0,8.73,7.42,0.68,4.88
2018-05-18,000408,10.09,9.19,10.28,9.02,196685,327304666.0,12.8,-6.61,-0.65,4.4
2018-05-25,000408,9.2,9.25,9.83,9.1,216999,361794931.0,7.94,0.65,0.06,4.86
2018-06-01,000408,9.19,7.84,9.53,7.68,234305,368444747.0,20.0,-15.24,-1.41,5.25
2018-06-08,000408,7.96,7.69,8.07,7.62,121040,182508999.0,5.74,-1.91,-0.15,2.71
2018-06-15,000408,7.66,6.73,7.99,6.49,134209,195103472.0,19.51,-12.48,-0.96,3.0
