date,股票代码,open,close,high,low,volume,amount,amplitude,pct_change,change,turnover
2018-01-05,600000,9.62,9.7,9.81,9.61,1280727,1625833872.0,2.08,1.04,0.1,0.46
2018-01-12,600000,9.7,9.92,10.1,9.64,2103051,2707696544.0,4.74,2.27,0.22,0.75
2018-01-19,600000,9.89,10.25,10.62,9.79,5466031,7201177136.0,8.37,3.33,0.33,1.94
2018-01-26,600000,9.94,10.42,11.01,9.69,12654042,16760196608.0,12.88,1.66,0.17,4.5
2018-02-02,600000,10.49,10.15,10.54,9.95,6246605,8267536912.0,5.66,-2.59,-0.27,2.22
2018-02-09,600000,10.01,9.79,10.91,9.25,8539630,11312543776.0,16.35,-3.55,-0.36,3.04
2018-02-14,600000,9.67,9.47,9.69,9.39,1522972,1907142032.0,3.06,-3.27,-0.32,0.54
2018-02-23,600000,9.61,9.73,9.79,9.54,807488,1021624880.0,2.64,2.75,0.26,0.29
2018-03-02,600000,9.78,9.42,9.85,9.37,1947712,2450189296.0,4.93,-3.19,-0.31,0.69
2018-03-09,600000,9.42,9.49,9.61,9.35,1411061,1759466496.0,2.76,0.74,0.07,0.5
2018-03-16,600000,9.54,9.31,9.59,9.31,1171806,1456810041.0,2.95,-1.9,-0.18,0.42
2018-03-23,600000,9.32,8.72,9.41,8.65,1415017,1715534065.0,8.16,-6.34,-0.59,0.5
2018-03-30,600000,8.72,8.66,8.78,8.46,1430499,1660994283.0,3.67,-0.69,-0.06,0.51
2018-04-04,600000,8.69,8.54,8.83,8.54,656606,765264172.0,3.35,-1.39,-0.12,0.23
2018-04-13,600000,8.54,8.7,9.03,8.5,1096884,1290042570.0,6.21,1.87,0.16,0.39
2018-04-20,600000,8.81,8.62,8.9,8.55,1104160,1289526500.0,4.02,-0.92,-0.08,0.39
2018-04-27,600000,8.57,8.62,8.79,8.54,989537,1153383629.0,2.9,0.0,0.0,0.35
2018-05-04,600000,8.34,7.84,8.34,7.81,1262443,1388855268.0,6.15,-9.05,-0.78,0.45
2018-05-11,600000,7.83,7.96,8.02,7.77,1127781,1231298279.0,3.19,1.53,0.12,0.4
2018-05-18,600000,7.98,7.91,8.06,7.82,1110839,1213309984.0,3.02,-0.63,-0.05,0.4
2018-05-25,600000,7.99,7.72,7.99,7.69,948485,1028807956.0,3.79,-2.4,-0.19,0.34
2018-06-01,600000,7.72,7.69,7.8,7.4,1314333,1391852804.0,5.18,-0.39,-0.03,0.47
2018-06-08,600000,7.77,7.43,7.84,7.38,1003942,1063001483.0,5.98,-3.38,-0.26,0.36
2018-06-15,600000,7.39,7.31,7.44,7.17,915241,941437388.0,3.63,-1.62,-0.12,0.33
2018-06-22,600000,7.24,6.77,7.25,6.68,1105812,1097487327.0,7.8,-7.39,-0.54,0.39
2018-06-29,600000,6.78,6.57,6.83,6.33,1238171,1177981906.0,7.39,-2.95,-0.2,0.44
2018-07-06,600000,6.56,6.38,6.56,6.18,1003473,936104305.0,5.78,-2.89,-0.19,0.36
2018-07-13,600000,6.38,6.6,6.69,6.33,845105,804143584.0,5.64,3.45,0.22,0.3
2018-07-20,600000,6.61,6.98,7.06,6.45,986864,946994345.0,9.24,5.76,0.38,0.35
2018-07-27,600000,7.02,7.1,7.25,6.85,1111254,1109432283.0,5.73,1.72,0.12,0.4
2018-08-03,600000,7.1,6.94,7.38,6.77,1005231,1005163441.0,8.59,-2.25,-0.16,0.36
2018-08-10,600000,7.08,7.18,7.29,6.98,835536,839760269.0,4.47,3.46,0.24,0.3
2018-08-17,600000,7.11,7.09,7.27,6.95,879974,880428181.0,4.46,-1.25,-0.09,0.31
2018-08-24,600000,7.28,7.41,7.54,7.09,1065620,1080917629.0,6.35,4.51,0.32,0.38
2018-08-31,600000,7.44,7.44,7.52,7.27,1041719,1071848928.0,3.37,0.4,0.03,0.37
2018-09-07,600000,7.38,7.3,7.51,7.23,729345,746986595.0,3.76,-1.88,-0.14,0.26
2018-09-14,600000,7.27,7.37,7.47,7.06,938859,954534345.0,5.62,0.96,0.07,0.33
2018-09-21,600000,7.37,7.6,7.6,7.2,996493,1022768751.0,5.43,3.12,0.23,0.35
2018-09-28,600000,7.49,7.73,7.86,7.43,1086683,1139761008.0,5.66,1.71,0.13,0.39
2018-10-12,600000,7.5,7.14,7.59,6.82,1474429,1489894710.0,9.96,-7.63,-0.59,0.52
2018-10-19,600000,7.16,7.49,7.54,7.08,1185225,1210285193.0,6.44,4.9,0.35,0.42
2018-10-26,600000,7.43,8.03,8.16,7.43,2086439,2233132864.0,9.75,7.21,0.54,0.74
2018-11-02,600000,8.19,8.29,8.36,7.82,1613834,1774412943.0,6.72,3.24,0.26,0.57
2018-11-09,600000,8.26,7.86,8.36,7.81,1018408,1119394487.0,6.63,-5.19,-0.43,0.36
2018-11-16,600000,7.88,7.87,8.06,7.76,1036972,1118483548.0,3.82,0.13,0.01,0.37
2018-11-23,600000,7.97,7.61,8.01,7.61,880193,942185762.0,5.08,-3.3,-0.26,0.31
2018-11-30,600000,7.77,7.82,7.86,7.54,970600,1030516287.0,4.2,2.76,0.21,0.35
2018-12-07,600000,8.1,8.0,8.21,7.93,1235301,1355635200.0,3.58,2.3,0.18,0.44
2018-12-14,600000,7.88,7.73,8.01,7.7,895667,963334903.0,3.88,-3.38,-0.27,0.32
2018-12-21,600000,7.76,7.18,7.93,7.11,1037573,1082815314.0,10.61,-7.12,-0.55,0.37
2018-12-28,600000,7.09,6.91,7.15,6.71,1329111,1299451014.0,6.13,-3.76,-0.27,0.47
2019-01-04,600000,6.85,7.07,7.11,6.69,695899,680566214.0,6.08,2.32,0.16,0.25
2019-01-11,600000,7.2,7.16,7.27,7.02,968587,969840985.0,3.54,1.27,0.09,0.34
2019-01-18,600000,7.14,7.54,7.55,7.12,1008265,1027233696.0,6.01,5.31,0.38,0.36
2019-01-25,600000,7.47,7.61,7.67,7.34,864220,896050770.0,4.38,0.93,0.07,0.31
2019-02-01,600000,7.64,7.88,7.93,7.49,1058417,1121093800.0,5.78,3.55,0.27,0.38
2019-02-15,600000,7.73,7.77,8.04,7.73,1048089,1126831677.0,3.93,-1.4,-0.11,0.37
2019-02-22,600000,7.86,8.12,8.12,7.81,1196511,1298485814.0,3.99,4.5,0.35,0.43
2019-03-01,600000,8.14,9.13,9.26,8.14,3512052,4120246624.0,13.79,12.44,1.01,1.25
2019-03-08,600000,9.23,8.61,9.49,8.47,2985715,3565238224.0,11.17,-5.7,-0.52,1.06
2019-03-15,600000,8.55,8.54,8.8,8.41,2016141,2316684928.0,4.53,-0.81,-0.07,0.72
2019-03-22,600000,8.56,8.5,8.78,8.42,1691787,1945569936.0,4.22,-0.47,-0.04,0.6
2019-03-29,600000,8.39,8.39,8.41,8.01,2204592,2453554112.0,4.71,-1.29,-0.11,0.78
2019-04-04,600000,8.47,8.82,8.82,8.4,2428557,2795453344.0,5.01,5.13,0.43,0.86
2019-04-12,600000,8.9,8.6,9.07,8.46,2522404,2929103792.0,6.92,-2.49,-0.22,0.9
2019-04-19,600000,8.78,9.12,9.31,8.54,3383938,4014815536.0,8.95,6.05,0.52,1.2
2019-04-26,600000,9.13,8.43,9.18,8.39,2087840,2432022112.0,8.66,-7.57,-0.69,0.74
2019-04-30,600000,8.46,9.08,9.2,8.45,1620617,1908761424.0,8.9,7.71,0.65,0.58
2019-05-10,600000,8.86,8.43,9.05,8.17,3812142,4418978960.0,9.69,-7.16,-0.65,1.36
2019-05-17,600000,8.31,8.35,8.55,8.26,1891200,2136451264.0,3.44,-0.95,-0.08,0.67
2019-05-24,600000,8.39,8.22,8.56,8.06,1683537,1890271472.0,5.99,-1.56,-0.13,0.6
2019-05-31,600000,8.2,8.24,8.41,8.07,2118538,2363467872.0,4.14,0.24,0.02,0.75
2019-06-06,600000,8.28,8.58,8.63,8.24,1134203,1288795536.0,4.73,4.13,0.34,0.4
2019-06-14,600000,8.68,9.25,9.33,8.64,2404364,2788606064.0,8.04,7.81,0.67,0.86
2019-06-21,600000,9.24,9.55,9.78,9.18,2361416,2835623456.0,6.49,3.24,0.3,0.84
2019-06-28,600000,9.55,9.14,9.59,8.97,2290709,2687280928.0,6.49,-4.29,-0.41,0.82
2019-07-05,600000,9.32,9.03,9.38,8.97,1987431,2315185072.0,4.49,-1.2,-0.11,0.71
2019-07-12,600000,9.02,8.98,9.08,8.77,1381088,1576173030.0,3.43,-0.55,-0.05,0.49
2019-07-19,600000,8.86,9.04,9.09,8.68,1172716,1346362128.0,4.57,0.67,0.06,0.42
2019-07-26,600000,9.0,9.33,9.42,8.89,1539273,1802981352.0,5.86,3.21,0.29,0.55
2019-08-02,600000,9.36,8.94,9.46,8.87,1572946,1846811202.0,6.32,-4.18,-0.39,0.56
2019-08-09,600000,8.88,8.83,8.92,8.43,1932811,2169304544.0,5.48,-1.23,-0.11,0.69
2019-08-16,600000,8.79,8.68,8.94,8.58,1176283,1331889364.0,4.08,-1.7,-0.15,0.42
2019-08-23,600000,8.68,9.05,9.05,8.54,1261901,1436695126.0,5.88,4.26,0.37,0.45
2019-08-30,600000,8.85,8.74,9.03,8.61,1870918,2121009888.0,4.64,-3.43,-0.31,0.67
2019-09-06,600000,8.76,9.15,9.2,8.7,1559275,1796792632.0,5.72,4.69,0.41,0.55
2019-09-12,600000,9.24,9.46,9.55,9.14,1422689,1687196944.0,4.48,3.39,0.31,0.51
2019-09-20,600000,9.45,9.41,9.47,9.23,1542868,1838948896.0,2.54,-0.53,-0.05,0.55
2019-09-27,600000,9.36,9.36,9.64,9.14,1892525,2254342528.0,5.31,-0.53,-0.05,0.67
2019-09-30,600000,9.31,9.3,9.53,9.27,359476,430109104.0,2.78,-0.64,-0.06,0.13
2019-10-11,600000,9.26,9.91,9.91,9.26,1939175,2349966880.0,6.99,6.56,0.61,0.69
2019-10-18,600000,10.05,10.24,10.79,9.98,3772291,4894287680.0,8.17,3.33,0.33,1.34
2019-10-25,600000,10.26,10.36,10.7,10.21,3042491,3936483040.0,4.79,1.17,0.12,1.08
2019-11-01,600000,10.21,10.21,10.34,9.9,2747726,3480434208.0,4.25,-1.45,-0.15,0.98
2019-11-08,600000,10.21,10.03,10.65,10.02,2651455,3403717664.0,6.17,-1.76,-0.18,0.94
2019-11-15,600000,9.94,9.61,9.94,9.56,1663766,2037830176.0,3.79,-4.19,-0.42,0.59
2019-11-22,600000,9.63,9.45,9.81,9.37,1604077,1940558384.0,4.58,-1.66,-0.16,0.57
2019-11-29,600000,9.49,9.37,9.63,9.35,1558546,1873004597.0,2.96,-0.85,-0.08,0.55
2019-12-06,600000,9.42,9.38,9.43,9.16,1120861,1326558834.0,2.88,0.11,0.01,0.4
2019-12-13,600000,9.36,9.58,9.58,9.31,1526247,1824735409.0,2.88,2.13,0.2,0.54
2019-12-20,600000,9.58,9.88,10.01,9.46,1939126,2391172176.0,5.74,3.13,0.3,0.69
2019-12-27,600000,9.92,9.78,9.92,9.63,1160543,1426798940.0,2.94,-1.01,-0.1,0.41
2020-01-03,600000,9.73,10.06,10.1,9.58,1626531,2020326240.0,5.32,2.86,0.28,0.58
2020-01-10,600000,9.98,9.85,10.11,9.71,1491359,1855972942.0,3.98,-2.09,-0.21,0.53
2020-01-17,600000,9.86,9.69,10.15,9.62,1226553,1512643407.0,5.38,-1.62,-0.16,0.44
2020-01-23,600000,9.72,8.81,9.73,8.78,2101904,2471231520.0,9.8,-9.08,-0.88,0.75
2020-02-07,600000,7.68,8.32,8.37,7.68,2771186,2940443504.0,7.83,-5.56,-0.49,0.99
2020-02-14,600000,8.22,8.32,8.41,8.17,1401935,1516565626.0,2.88,0.0,0.0,0.5
2020-02-21,600000,8.34,8.76,8.85,8.32,1722120,1920135856.0,6.37,5.29,0.44,0.61
2020-02-28,600000,8.69,8.31,8.8,8.31,2281373,2538944912.0,5.59,-5.14,-0.45,0.81
2020-03-06,600000,8.41,8.58,8.78,8.38,2278416,2534851488.0,4.81,3.25,0.27,0.81
2020-03-13,600000,8.46,8.16,8.46,7.74,2260353,2425925120.0,8.39,-4.9,-0.42,0.8
2020-03-20,600000,8.16,7.55,8.24,7.32,2212820,2278289840.0,11.27,-7.48,-0.61,0.79
2020-03-27,600000,7.41,7.7,7.84,7.28,1474788,1493078032.0,7.42,1.99,0.15,0.52
2020-04-03,600000,7.64,7.61,7.82,7.53,1065546,1085404936.0,3.77,-1.17,-0.09,0.38
2020-04-10,600000,7.76,7.67,7.79,7.61,719730,737024872.0,2.37,0.79,0.06,0.26
2020-04-17,600000,7.61,7.66,7.73,7.56,818531,832550997.0,2.22,-0.13,-0.01,0.29
2020-04-24,600000,7.61,7.52,7.65,7.44,907154,912633209.0,2.74,-1.83,-0.14,0.32
2020-04-30,600000,7.61,8.09,8.25,7.61,1455292,1519725520.0,8.51,7.58,0.57,0.52
2020-05-08,600000,7.9,7.9,7.95,7.82,885177,922551634.0,1.61,-2.35,-0.19,0.31
2020-05-15,600000,7.9,7.74,8.0,7.72,860989,892482946.0,3.54,-2.03,-0.16,0.31
2020-05-22,600000,7.74,7.6,7.91,7.6,863838,893126471.0,4.01,-1.81,-0.14,0.31
2020-05-29,600000,7.76,8.03,8.03,7.59,1191624,1240758057.0,5.79,5.66,0.43,0.42
2020-06-05,600000,8.09,8.13,8.33,8.02,1204049,1285785916.0,3.86,1.25,0.1,0.43
2020-06-12,600000,8.1,8.01,8.18,7.89,1028937,1088192001.0,3.57,-1.48,-0.12,0.37
2020-06-19,600000,7.87,8.07,8.14,7.81,1200002,1260741029.0,4.12,0.75,0.06,0.43
2020-06-24,600000,8.03,8.06,8.12,7.93,670880,708327286.0,2.35,-0.12,-0.01,0.24
2020-07-03,600000,8.09,8.65,8.72,7.95,2306428,2508124022.0,9.55,7.32,0.59,0.82
2020-07-10,600000,8.76,9.06,10.15,8.75,5558306,6708150128.0,16.18,4.74,0.41,1.98
2020-07-17,600000,9.06,8.73,9.31,8.6,4342005,4955656032.0,7.84,-3.64,-0.33,1.54
2020-07-24,600000,8.78,8.48,9.21,8.46,3921520,4388432480.0,8.59,-2.86,-0.25,1.4
2020-07-31,600000,8.61,8.42,8.61,8.37,2283237,2382112672.0,2.83,-0.71,-0.06,0.81
2020-08-07,600000,8.46,8.49,8.78,8.42,2775619,2914205072.0,4.28,0.83,0.07,0.99
2020-08-14,600000,8.48,8.65,8.74,8.45,2192988,2314296624.0,3.42,1.88,0.16,0.78
2020-08-21,600000,8.65,8.56,9.04,8.49,2812733,2998457040.0,6.36,-1.04,-0.09,1.0
2020-08-28,600000,8.63,8.52,8.63,8.37,1997525,2080861568.0,3.04,-0.47,-0.04,0.71
2020-09-04,600000,8.52,8.13,8.57,8.07,2700317,2772052976.0,5.87,-4.58,-0.39,0.92
2020-09-11,600000,8.13,7.98,8.22,7.91,2650732,2653211936.0,3.81,-1.85,-0.15,0.9
2020-09-18,600000,8.01,8.0,8.01,7.86,2753257,2717545760.0,1.88,0.25,0.02,0.94
2020-09-25,600000,8.0,7.53,8.03,7.52,2472066,2392868816.0,6.38,-5.88,-0.47,0.84
2020-09-30,600000,7.55,7.45,7.59,7.41,982529,929392465.0,2.39,-1.06,-0.08,0.33
2020-10-09,600000,7.5,7.48,7.54,7.46,397727,375559360.0,1.07,0.4,0.03,0.14
2020-10-16,600000,7.51,7.78,7.83,7.48,2786969,2678681855.0,4.68,4.01,0.3,0.95
2020-10-23,600000,7.79,7.76,7.99,7.57,3110849,3011735152.0,5.4,-0.26,-0.02,1.06
2020-10-30,600000,7.78,7.32,7.81,7.31,2364238,2236975152.0,6.44,-5.67,-0.44,0.81
2020-11-06,600000,7.34,7.45,7.52,7.28,2844673,2657127664.0,3.28,1.78,0.13,0.97
2020-11-13,600000,7.48,7.42,7.65,7.39,3341285,3161061760.0,3.49,-0.4,-0.03,1.14
2020-11-20,600000,7.44,7.73,7.84,7.43,2990610,2880048768.0,5.53,4.18,0.31,1.02
2020-11-27,600000,7.72,8.26,8.26,7.69,4000396,3972182992.0,7.37,6.86,0.53,1.36
2020-12-04,600000,8.36,8.23,8.59,8.07,4945460,5073531216.0,6.3,-0.36,-0.03,1.68
2020-12-11,600000,8.17,7.76,8.23,7.75,2212105,2193289056.0,5.83,-5.71,-0.47,0.75
2020-12-18,600000,7.81,7.82,7.86,7.65,2008518,1947252256.0,2.71,0.77,0.06,0.68
2020-12-25,600000,7.76,7.64,7.83,7.54,1683327,1618311303.0,3.71,-2.3,-0.18,0.57
2020-12-31,600000,7.61,7.74,7.75,7.5,1987945,1900413296.0,3.27,1.31,0.1,0.68
2021-01-08,600000,7.7,7.89,7.99,7.58,2915393,2831658928.0,5.3,1.94,0.15,0.99
2021-01-15,600000,7.89,7.98,8.29,7.64,3882683,3840850592.0,8.24,1.14,0.09,1.32
2021-01-22,600000,7.98,7.85,8.28,7.82,3613173,3613562768.0,5.76,-1.63,-0.13,1.23
2021-01-29,600000,7.83,8.02,8.19,7.67,3143761,3076618416.0,6.62,2.17,0.17,1.07
2021-02-05,600000,8.0,8.78,8.88,7.96,7319611,7586382000.0,11.47,9.48,0.76,2.49
2021-02-10,600000,8.77,8.75,8.91,8.57,3420537,3653054240.0,3.87,-0.34,-0.03,1.17
2021-02-19,600000,8.86,9.03,9.18,8.8,2663242,2909795200.0,4.34,3.2,0.28,0.91
2021-02-26,600000,8.98,8.6,9.05,8.6,4937328,5305935824.0,4.98,-4.76,-0.43,1.68
