date,股票代码,open,close,high,low,volume,amount,amplitude,pct_change,change,turnover
2021-04-30,300979,67.1,92.7,93.1,67.1,1316927,11971670576.0,106.91,281.17,68.38,171.07
2021-05-07,300979,94.99,79.33,96.48,78.82,280795,2756491408.0,19.05,-14.42,-13.37,36.47
2021-05-14,300979,77.4,79.9,82.98,70.89,389769,3361638928.0,15.24,0.72,0.57,50.63
2021-05-21,300979,79.1,81.6,88.4,78.99,242127,2247951536.0,11.78,2.13,1.7,31.45
2021-05-28,300979,81.91,86.06,89.89,78.1,205250,1917343771.0,14.45,5.47,4.46,26.66
2021-06-04,300979,82.1,79.6,85.48,78.11,144847,1319290308.0,8.56,-7.51,-6.46,18.82
2021-06-11,300979,79.61,91.06,97.76,79.28,203849,2018381200.0,23.22,14.4,11.46,26.48
2021-06-18,300979,91.15,90.88,95.02,82.45,126372,1233931233.0,13.8,-0.2,-0.18,16.42
2021-06-25,300979,90.12,90.7,96.39,86.38,130047,1312419697.0,11.01,-0.2,-0.18,16.89
2021-07-02,300979,94.61,106.2,108.6,94.1,186115,2084818880.0,15.99,17.09,15.5,23.65
2021-07-09,300979,104.1,91.15,104.1,90.1,171578,1827947344.0,13.18,-14.17,-15.05,21.8
2021-07-16,300979,91.89,91.06,99.88,88.7,98284,1015370200.0,12.27,-0.1,-0.09,12.49
2021-07-23,300979,91.12,84.32,97.09,81.3,94397,932316528.0,17.34,-7.4,-6.74,11.99
2021-07-30,300979,83.25,82.62,89.9,75.5,104511,960288362.0,17.08,-2.02,-1.7,13.28
2021-08-06,300979,82.11,87.9,92.69,81.76,125406,1211074233.0,13.23,6.39,5.28,15.93
2021-08-13,300979,87.4,79.45,87.78,79.31,70610,658281634.0,9.64,-9.61,-8.45,8.97
2021-08-20,300979,79.61,82.2,84.43,75.54,62194,555411936.0,11.19,3.46,2.75,7.9
2021-08-27,300979,82.21,74.37,83.08,74.37,63180,550425680.0,10.6,-9.53,-7.83,8.03
2021-09-03,300979,74.1,77.2,78.62,71.3,67269,563596565.0,9.84,3.81,2.83,8.55
2021-09-10,300979,77.1,74.13,81.1,73.1,49392,424153620.0,10.36,-3.98,-3.07,6.28
2021-09-17,300979,74.64,82.23,83.05,70.9,88719,755585622.0,16.39,10.93,8.1,11.27
2021-09-24,300979,80.7,78.49,82.9,75.35,30567,264914194.0,9.18,-4.55,-3.74,3.88
2021-09-30,300979,78.58,80.52,82.09,77.9,31340,276401668.0,5.34,2.59,2.03,3.98
2021-10-08,300979,82.49,84.58,84.79,80.4,11177,102333998.0,5.45,5.04,4.06,1.42
2021-10-15,300979,84.24,86.09,88.4,81.53,57221,534227740.0,8.12,1.79,1.51,7.27
2021-10-22,300979,85.5,80.2,85.5,76.62,47992,422083741.0,10.31,-6.84,-5.89,6.1
2021-10-29,300979,79.54,77.5,79.59,68.88,146907,1197121496.0,13.35,-3.37,-2.7,17.57
2021-11-05,300979,77.24,85.02,87.05,76.1,78170,706392425.0,14.13,9.7,7.52,9.35
2021-11-12,300979,85.0,84.47,87.06,82.28,60252,555675808.0,5.62,-0.65,-0.55,7.21
2021-11-19,300979,85.6,87.1,88.38,83.0,43355,406628113.0,6.37,3.11,2.63,5.19
2021-11-26,300979,87.41,84.67,88.7,82.8,46762,435923639.0,6.77,-2.79,-2.43,5.59
2021-12-03,300979,83.45,78.64,83.95,77.98,45034,399199896.0,7.05,-7.12,-6.03,5.39
2021-12-10,300979,79.06,84.03,84.4,74.15,71839,625012368.0,13.03,6.85,5.39,8.59
2021-12-17,300979,84.1,79.86,85.98,78.0,52559,470772501.0,9.5,-4.96,-4.17,6.29
2021-12-24,300979,79.1,79.53,80.98,76.33,28474,247441758.0,5.82,-0.41,-0.33,3.41
2021-12-31,300979,78.53,81.15,84.6,75.3,70767,614245943.0,11.69,2.04,1.62,8.48
2022-01-07,300979,81.1,77.2,82.3,76.48,37082,319042369.0,7.17,-4.87,-3.95,4.44
2022-01-14,300979,77.21,75.29,82.09,75.1,43853,376898808.0,9.05,-2.47,-1.91,5.26
2022-01-21,300979,74.98,74.31,77.03,71.6,57516,474061027.0,7.21,-1.3,-0.98,6.89
2022-01-28,300979,74.41,79.55,81.35,72.4,54130,459937881.0,12.04,7.05,5.24,6.49
2022-02-11,300979,80.31,74.87,81.79,74.8,45531,391050430.0,8.79,-5.88,-4.68,5.46
2022-02-18,300979,74.62,73.39,75.8,72.9,39858,327716153.0,3.87,-1.98,-1.48,4.78
2022-02-25,300979,73.9,73.06,75.18,71.76,40393,328046607.0,4.66,-0.45,-0.33,4.84
2022-03-04,300979,73.51,76.86,79.46,72.22,65135,543609396.0,9.91,5.2,3.8,7.81
